status,package,source_folder,display_name,batch,source_path,processed_path,backup_path,replacement_format
done,actors-artists,gemini,kazimir malevich,batch_0003,actors-artists/gemini/kazimir malevich,photoroom_processed/actors-artists/gemini/kazimir malevich.png,photoroom_original_backups/batch_0003/actors-artists/gemini/kazimir malevich,.png
done,actors-artists,gemini,lee ufan,batch_0003,actors-artists/gemini/lee ufan,photoroom_processed/actors-artists/gemini/lee ufan.png,photoroom_original_backups/batch_0003/actors-artists/gemini/lee ufan,.png
done,actors-artists,gemini,leonardo da vinci,batch_0003,actors-artists/gemini/leonardo da vinci,photoroom_processed/actors-artists/gemini/leonardo da vinci.png,photoroom_original_backups/batch_0003/actors-artists/gemini/leonardo da vinci,.png
done,actors-artists,gemini,lucian freud,batch_0003,actors-artists/gemini/lucian freud,photoroom_processed/actors-artists/gemini/lucian freud.png,photoroom_original_backups/batch_0003/actors-artists/gemini/lucian freud,.png
done,actors-artists,gemini,lygia clark,batch_0003,actors-artists/gemini/lygia clark,photoroom_processed/actors-artists/gemini/lygia clark.png,photoroom_original_backups/batch_0003/actors-artists/gemini/lygia clark,.png
done,actors-artists,gemini,marc chagall,batch_0003,actors-artists/gemini/marc chagall,photoroom_processed/actors-artists/gemini/marc chagall.png,photoroom_original_backups/batch_0003/actors-artists/gemini/marc chagall,.png
done,actors-artists,gemini,marcel duchamp,batch_0003,actors-artists/gemini/marcel duchamp,photoroom_processed/actors-artists/gemini/marcel duchamp.png,photoroom_original_backups/batch_0003/actors-artists/gemini/marcel duchamp,.png
done,actors-artists,gemini,mark rothko,batch_0003,actors-artists/gemini/mark rothko,photoroom_processed/actors-artists/gemini/mark rothko.png,photoroom_original_backups/batch_0003/actors-artists/gemini/mark rothko,.png
done,actors-artists,gemini,matthew barney,batch_0003,actors-artists/gemini/matthew barney,photoroom_processed/actors-artists/gemini/matthew barney.png,photoroom_original_backups/batch_0003/actors-artists/gemini/matthew barney,.png
done,actors-artists,gemini,michelangelo,batch_0003,actors-artists/gemini/michelangelo,photoroom_processed/actors-artists/gemini/michelangelo.png,photoroom_original_backups/batch_0003/actors-artists/gemini/michelangelo,.png
done,actors-artists,gemini,nam june paik,batch_0003,actors-artists/gemini/nam june paik,photoroom_processed/actors-artists/gemini/nam june paik.png,photoroom_original_backups/batch_0003/actors-artists/gemini/nam june paik,.png
done,actors-artists,gemini,nan goldin,batch_0003,actors-artists/gemini/nan goldin,photoroom_processed/actors-artists/gemini/nan goldin.png,photoroom_original_backups/batch_0003/actors-artists/gemini/nan goldin,.png
done,actors-artists,gemini,neo rauch,batch_0003,actors-artists/gemini/neo rauch,photoroom_processed/actors-artists/gemini/neo rauch.png,photoroom_original_backups/batch_0003/actors-artists/gemini/neo rauch,.png
done,actors-artists,gemini,pablo picasso,batch_0003,actors-artists/gemini/pablo picasso,photoroom_processed/actors-artists/gemini/pablo picasso.png,photoroom_original_backups/batch_0003/actors-artists/gemini/pablo picasso,.png
done,actors-artists,gemini,paul gauguin,batch_0003,actors-artists/gemini/paul gauguin,photoroom_processed/actors-artists/gemini/paul gauguin.png,photoroom_original_backups/batch_0003/actors-artists/gemini/paul gauguin,.png
done,actors-artists,gemini,peter blake,batch_0003,actors-artists/gemini/peter blake,photoroom_processed/actors-artists/gemini/peter blake.png,photoroom_original_backups/batch_0003/actors-artists/gemini/peter blake,.png
done,actors-artists,gemini,piero manzoni,batch_0003,actors-artists/gemini/piero manzoni,photoroom_processed/actors-artists/gemini/piero manzoni.png,photoroom_original_backups/batch_0003/actors-artists/gemini/piero manzoni,.png
done,actors-artists,gemini,pierre-auguste renoir,batch_0003,actors-artists/gemini/pierre-auguste renoir,photoroom_processed/actors-artists/gemini/pierre-auguste renoir.png,photoroom_original_backups/batch_0003/actors-artists/gemini/pierre-auguste renoir,.png
done,actors-artists,gemini,piet mondrian,batch_0003,actors-artists/gemini/piet mondrian,photoroom_processed/actors-artists/gemini/piet mondrian.png,photoroom_original_backups/batch_0003/actors-artists/gemini/piet mondrian,.png
done,actors-artists,gemini,rachel whiteread,batch_0003,actors-artists/gemini/rachel whiteread,photoroom_processed/actors-artists/gemini/rachel whiteread.png,photoroom_original_backups/batch_0003/actors-artists/gemini/rachel whiteread,.png
done,actors-artists,gemini,raphael,batch_0003,actors-artists/gemini/raphael,photoroom_processed/actors-artists/gemini/raphael.png,photoroom_original_backups/batch_0003/actors-artists/gemini/raphael,.png
done,actors-artists,gemini,rembrandt,batch_0003,actors-artists/gemini/rembrandt,photoroom_processed/actors-artists/gemini/rembrandt.png,photoroom_original_backups/batch_0003/actors-artists/gemini/rembrandt,.png
done,actors-artists,gemini,richard hamilton,batch_0003,actors-artists/gemini/richard hamilton,photoroom_processed/actors-artists/gemini/richard hamilton.png,photoroom_original_backups/batch_0003/actors-artists/gemini/richard hamilton,.png
done,actors-artists,gemini,richard serra,batch_0003,actors-artists/gemini/richard serra,photoroom_processed/actors-artists/gemini/richard serra.png,photoroom_original_backups/batch_0003/actors-artists/gemini/richard serra,.png
done,actors-artists,gemini,roy lichtenstein,batch_0003,actors-artists/gemini/roy lichtenstein,photoroom_processed/actors-artists/gemini/roy lichtenstein.png,photoroom_original_backups/batch_0003/actors-artists/gemini/roy lichtenstein,.png
done,actors-artists,gemini,shirin neshat,batch_0003,actors-artists/gemini/shirin neshat,photoroom_processed/actors-artists/gemini/shirin neshat.png,photoroom_original_backups/batch_0003/actors-artists/gemini/shirin neshat,.png
done,actors-artists,gemini,sigmar polke,batch_0003,actors-artists/gemini/sigmar polke,photoroom_processed/actors-artists/gemini/sigmar polke.png,photoroom_original_backups/batch_0003/actors-artists/gemini/sigmar polke,.png
done,actors-artists,gemini,subodh gupta,batch_0003,actors-artists/gemini/subodh gupta,photoroom_processed/actors-artists/gemini/subodh gupta.png,photoroom_original_backups/batch_0003/actors-artists/gemini/subodh gupta,.png
done,actors-artists,gemini,teresa margolles,batch_0003,actors-artists/gemini/teresa margolles,photoroom_processed/actors-artists/gemini/teresa margolles.png,photoroom_original_backups/batch_0003/actors-artists/gemini/teresa margolles,.png
done,actors-artists,gemini,thomas gainsborough,batch_0003,actors-artists/gemini/thomas gainsborough,photoroom_processed/actors-artists/gemini/thomas gainsborough.png,photoroom_original_backups/batch_0003/actors-artists/gemini/thomas gainsborough,.png
done,actors-artists,gemini,tracey emin,batch_0003,actors-artists/gemini/tracey emin,photoroom_processed/actors-artists/gemini/tracey emin.png,photoroom_original_backups/batch_0003/actors-artists/gemini/tracey emin,.png
done,actors-artists,gemini,victor vasarely,batch_0003,actors-artists/gemini/victor vasarely,photoroom_processed/actors-artists/gemini/victor vasarely.png,photoroom_original_backups/batch_0003/actors-artists/gemini/victor vasarely,.png
done,actors-artists,gemini,vincent van gogh,batch_0003,actors-artists/gemini/vincent van gogh,photoroom_processed/actors-artists/gemini/vincent van gogh.png,photoroom_original_backups/batch_0003/actors-artists/gemini/vincent van gogh,.png
done,actors-artists,gemini,vito acconci,batch_0003,actors-artists/gemini/vito acconci,photoroom_processed/actors-artists/gemini/vito acconci.png,photoroom_original_backups/batch_0003/actors-artists/gemini/vito acconci,.png
done,actors-artists,gemini,willem de kooning,batch_0003,actors-artists/gemini/willem de kooning,photoroom_processed/actors-artists/gemini/willem de kooning.png,photoroom_original_backups/batch_0003/actors-artists/gemini/willem de kooning,.png
done,actors-artists,gemini,william blake,batch_0003,actors-artists/gemini/william blake,photoroom_processed/actors-artists/gemini/william blake.png,photoroom_original_backups/batch_0003/actors-artists/gemini/william blake,.png
done,actors-artists,gemini,william kentridge,batch_0003,actors-artists/gemini/william kentridge,photoroom_processed/actors-artists/gemini/william kentridge.png,photoroom_original_backups/batch_0003/actors-artists/gemini/william kentridge,.png
done,actors-artists,gemini,wolfgang tillmans,batch_0003,actors-artists/gemini/wolfgang tillmans,photoroom_processed/actors-artists/gemini/wolfgang tillmans.png,photoroom_original_backups/batch_0003/actors-artists/gemini/wolfgang tillmans,.png
done,actors-artists,gemini,wu guanzhong,batch_0003,actors-artists/gemini/wu guanzhong,photoroom_processed/actors-artists/gemini/wu guanzhong.png,photoroom_original_backups/batch_0003/actors-artists/gemini/wu guanzhong,.png
done,actors-artists,gemini,xu bing,batch_0003,actors-artists/gemini/xu bing,photoroom_processed/actors-artists/gemini/xu bing.png,photoroom_original_backups/batch_0003/actors-artists/gemini/xu bing,.png
done,actors-artists,gemini,yayoi kusama,batch_0003,actors-artists/gemini/yayoi kusama,photoroom_processed/actors-artists/gemini/yayoi kusama.png,photoroom_original_backups/batch_0003/actors-artists/gemini/yayoi kusama,.png
done,actors-athletes,athletes gemini,aaron donald,batch_0003,actors-athletes/athletes gemini/aaron donald,photoroom_processed/actors-athletes/athletes gemini/aaron donald.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/aaron donald,.png
done,actors-athletes,athletes gemini,aaron judge,batch_0003,actors-athletes/athletes gemini/aaron judge,photoroom_processed/actors-athletes/athletes gemini/aaron judge.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/aaron judge,.png
done,actors-athletes,athletes gemini,aaron rodgers,batch_0003,actors-athletes/athletes gemini/aaron rodgers,photoroom_processed/actors-athletes/athletes gemini/aaron rodgers.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/aaron rodgers,.png
done,actors-athletes,athletes gemini,alex ovechkin,batch_0003,actors-athletes/athletes gemini/alex ovechkin,photoroom_processed/actors-athletes/athletes gemini/alex ovechkin.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/alex ovechkin,.png
done,actors-athletes,athletes gemini,alex pereira,batch_0003,actors-athletes/athletes gemini/alex pereira,photoroom_processed/actors-athletes/athletes gemini/alex pereira.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/alex pereira,.png
done,actors-athletes,athletes gemini,alexander zverev,batch_0003,actors-athletes/athletes gemini/alexander zverev,photoroom_processed/actors-athletes/athletes gemini/alexander zverev.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/alexander zverev,.png
done,actors-athletes,athletes gemini,alisson becker,batch_0003,actors-athletes/athletes gemini/alisson becker,photoroom_processed/actors-athletes/athletes gemini/alisson becker.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/alisson becker,.png
done,actors-athletes,athletes gemini,amanda nunes,batch_0003,actors-athletes/athletes gemini/amanda nunes,photoroom_processed/actors-athletes/athletes gemini/amanda nunes.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/amanda nunes,.png
done,actors-athletes,athletes gemini,andy murray,batch_0003,actors-athletes/athletes gemini/andy murray,photoroom_processed/actors-athletes/athletes gemini/andy murray.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/andy murray,.png
done,actors-athletes,athletes gemini,anthony davis,batch_0003,actors-athletes/athletes gemini/anthony davis,photoroom_processed/actors-athletes/athletes gemini/anthony davis.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/anthony davis,.png
done,actors-athletes,athletes gemini,anthony joshua,batch_0003,actors-athletes/athletes gemini/anthony joshua,photoroom_processed/actors-athletes/athletes gemini/anthony joshua.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/anthony joshua,.png
done,actors-athletes,athletes gemini,armand mondo duplantis,batch_0003,actors-athletes/athletes gemini/armand mondo duplantis,photoroom_processed/actors-athletes/athletes gemini/armand mondo duplantis.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/armand mondo duplantis,.png
done,actors-athletes,athletes gemini,aryna sabalenka,batch_0003,actors-athletes/athletes gemini/aryna sabalenka,photoroom_processed/actors-athletes/athletes gemini/aryna sabalenka.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/aryna sabalenka,.png
done,actors-athletes,athletes gemini,ayrton senna,batch_0003,actors-athletes/athletes gemini/ayrton senna,photoroom_processed/actors-athletes/athletes gemini/ayrton senna.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/ayrton senna,.png
done,actors-athletes,athletes gemini,ben stokes,batch_0003,actors-athletes/athletes gemini/ben stokes,photoroom_processed/actors-athletes/athletes gemini/ben stokes.png,photoroom_original_backups/batch_0003/actors-athletes/athletes gemini/ben stokes,.png
